Time,A_Temp,A_AccX,A_AccY,A_AccZ,A_GyroX,A_GyroY,A_GyroZ,A_AccAngX,A_AccAngY,A_AngleX,A_AngleY,A_AngleZ;B_Temp,B_AccX,B_AccY,B_AccZ,B_GyroX,B_GyroY,B_GyroZ,B_AccAngX,B_AccAngY,B_AngleX,B_AngleY,B_AngleZ
Uptime 00:05:28, 28.51,  0.16,  0.33,  1.33, -3.77,-20.91,110.82, 13.67,  6.80,  2.00,-77.44,14967.33; 32.98, -0.29, -0.17,  1.70,  3.03, 79.10,-44.70, -5.61, -9.56, -0.23, 97.82,865.29
Uptime 00:05:28, 28.46,  0.18, -0.24,  0.68, 61.31,-88.79,-45.57,-18.56, 14.14,  9.28,-87.31,14961.49; 33.07,  0.57, -0.54,  1.26,-54.38,-66.05,208.49,-21.28, 22.59, -7.47, 87.12,891.97
Uptime 00:05:29, 28.41,  0.76,  0.23,  0.59,-34.59,-21.11,109.27, 13.65, 50.21,  5.06,-89.20,14975.37; 33.16,  0.56, -0.56,  0.65, 57.24,-30.32,-53.08,-33.03, 33.47, -0.86, 80.94,885.23
Uptime 00:05:29, 28.46, -0.09, -0.04,  1.65, 44.98, 16.37, 28.62, -1.29, -3.17, 10.62,-85.28,14979.06; 33.21,  0.12, -0.55,  1.79,-14.39, -4.32, -7.60,-17.10,  3.61, -3.00, 78.70,884.25
Uptime 00:05:29, 28.41,  0.09, -0.08,  0.30,-53.13, 10.19,  1.82,-14.20, 16.59,  3.46,-82.63,14979.29; 32.98, -0.50,  0.11,  0.80,  4.34,  7.31, 94.38,  6.68,-31.62, -2.27, 78.67,896.33
Uptime 00:05:29, 28.46,  0.60,  0.01,  1.06, -7.42, 14.61,103.77,  0.42, 29.61,  2.47,-79.74,14992.58; 33.02,  0.09, -0.41,  1.56, -9.98, -2.86, 21.18,-14.57,  3.06, -3.77, 76.68,899.04
Uptime 00:05:29, 28.46,  0.19, -0.06,  1.23, 64.48,-35.01, 38.72, -2.66,  8.65, 10.52,-82.74,14997.57; 33.07, -0.27, -0.68,  1.30,-30.97, 16.33,-131.33,-27.00,-10.48, -8.15, 77.42,882.10
Uptime 00:05:29, 28.46,  0.23,  0.53,  1.12,-39.78,  1.19, 74.12, 24.98, 10.33,  5.86,-81.14,15006.98; 33.02, -0.29, -0.53,  1.09, 31.22, 55.43, 67.63,-25.42,-13.35, -4.60, 83.04,890.69
Uptime 00:05:29, 28.51,  0.28, -0.20,  0.92, -5.02,-63.54, 42.67,-11.56, 16.43,  4.87,-87.94,15012.53; 33.02, -0.18, -0.57,  1.27,-53.74,  2.82, 87.79,-23.82, -7.34,-11.84, 81.89,902.10
Uptime 00:05:29, 28.46,  0.43,  0.10,  0.42, 12.25, 33.12,142.21,  9.53, 44.42,  6.49,-82.95,15030.59; 33.02,  0.19, -0.36,  0.63, 38.69, 28.39,-38.63,-28.65, 14.81, -7.36, 83.49,897.20
Uptime 00:05:30, 28.51,  0.01, -0.06,  1.55, 38.70,-34.29, 54.21, -2.11,  0.23, 11.13,-85.56,15037.48; 32.93,  0.09, -0.66,  1.69, 22.19, 18.53,-31.22,-21.38,  2.81, -4.88, 84.07,893.23
Uptime 00:05:30, 28.46, -0.13, -0.02,  0.31,-13.92, 19.38,-18.70, -3.61,-22.31,  9.06,-80.94,15035.04; 32.93, -0.43,  0.10,  0.78, 22.40, 38.39,122.26,  6.41,-28.36, -1.80, 87.84,909.12
Uptime 00:05:30, 28.51,  0.79,  0.20,  1.28,-33.68,-12.75, 83.98,  7.65, 31.40,  4.81,-81.55,15045.79; 32.93,  0.19, -0.57,  1.48,-12.65,-21.65,  0.32,-20.91,  6.81, -3.77, 83.23,909.17
Uptime 00:05:30, 28.36,  0.01, -0.13,  1.14, 29.25, -5.77,  3.30, -6.69,  0.62,  8.22,-80.65,15046.21; 33.02, -0.31, -1.03,  1.43,-37.28, 53.91,-135.62,-35.09,-10.02, -9.03, 88.48,891.94
Uptime 00:05:30, 28.51, -0.19,  0.37,  0.87,-40.62, 43.01, 73.28, 22.79,-11.35,  3.38,-73.37,15055.67; 33.02, -0.41, -0.85,  0.34, 43.32, 36.01, 54.55,-58.07,-24.12, -4.54, 91.74,898.98
Uptime 00:05:30, 28.55,  0.69, -0.33,  1.75, 42.32,-79.77, -6.02, -9.84, 21.23,  8.38,-82.25,15054.90; 33.02, -0.24, -0.45,  1.89,-37.51, 40.52, 68.14,-13.16, -7.06, -9.38, 95.09,907.63
Uptime 00:05:30, 28.51, -0.32, -0.05,  0.20, 31.27, 10.06,110.52, -8.20,-57.04, 11.97,-78.21,15069.05; 33.12, -0.07, -0.04,  0.81, 20.32, 42.61,-56.05, -2.80, -4.98, -6.70, 98.64,900.46
Uptime 00:05:30, 28.55,  0.45,  0.33,  1.25,-70.38,-67.60,124.91, 13.83, 19.17,  3.04,-85.64,15085.29; 33.12, -0.19, -0.67,  1.46,-10.62, 87.71, 48.09,-24.35, -6.69, -8.40,107.97,906.71
Uptime 00:05:31, 28.41,  0.37, -0.09,  1.01, 17.42,-53.85,-21.80, -4.75, 20.14,  5.05,-91.03,15082.52; 33.12,  0.60, -0.42,  1.44,-14.15,-29.33,166.20,-14.95, 21.87,-10.29,101.72,927.82
Uptime 00:05:31, 28.46,  0.54,  0.04,  0.41,-17.83, 40.90,107.28,  3.01, 53.12,  2.74,-85.06,15096.47; 33.02, -0.04, -0.55,  0.51, 51.42, -1.68,-83.08,-47.04, -3.01, -4.48, 99.54,917.02
Uptime 00:05:31, 28.51,  0.12, -0.16,  1.44, 32.03,-20.97,  3.71, -6.45,  4.56,  6.58,-86.08,15096.94; 33.12, -0.02, -0.23,  1.64, -3.40, 13.17,-58.99, -8.12, -0.72, -4.98, 99.21,909.47
Uptime 00:05:31, 28.46,  0.09, -0.13,  0.57, 10.80,-19.52,-69.89,-12.19,  8.90,  7.55,-86.99,15087.99; 33.07, -0.26, -0.17,  1.07, -9.19,-28.11, 75.68, -8.57,-13.70, -6.20, 93.98,919.15
Uptime 00:05:31, 28.51,  0.60,  0.05,  0.83,-55.78, -4.76, 51.65,  2.97, 35.57,  0.41,-86.56,15094.66; 33.07,  0.41, -0.47,  1.32,  3.03, -6.16,-29.59,-18.84, 16.15, -6.07, 90.99,915.34
Uptime 00:05:31, 28.46,  0.14, -0.27,  1.19, 22.96, -7.36,-38.61,-12.70,  6.72,  3.03,-85.89,15089.71; 33.02,  0.01, -0.95,  1.52,-40.71,-10.69,-133.94,-31.93,  0.33,-11.70, 87.83,898.19
Uptime 00:05:31, 28.51,  0.10,  0.38,  0.35,-44.82, 56.19,-45.70, 45.93, 10.86, -1.74,-77.34,15083.87; 33.07, -0.29, -0.50,  0.80, 46.87, 40.33,  1.30,-30.15,-17.04, -6.19, 91.47,898.36
Uptime 00:05:32, 28.55,  0.88,  0.09,  1.23,-31.14,-44.23,  4.76,  3.41, 35.57, -5.60,-82.14,15084.48; 33.07,  0.30, -0.51,  1.67, -0.71,-26.09, 46.30,-16.83,  9.75, -6.49, 86.12,904.38
Uptime 00:05:32, 28.51, -0.04, -0.15,  0.56, 41.88, 14.93,  2.66,-14.62, -3.51, -0.57,-78.56,15084.82; 33.07,  0.24, -0.12,  1.05,-56.13,  8.68,-175.60, -6.30, 12.62,-13.47, 85.23,882.08
Uptime 00:05:32, 28.55,  0.28,  0.31,  1.23,-63.14, -1.75, 68.29, 13.75, 12.36, -8.20,-77.46,15093.56; 32.98, -0.28, -0.67,  1.29,-32.41, 35.39, 34.34,-26.86,-11.00,-17.81, 88.18,886.47
Uptime 00:05:32, 28.51,  0.56, -0.15,  0.83, -4.03, -4.12,-22.00, -8.27, 33.39, -8.72,-77.10,15090.70; 33.07,  0.18, -0.71,  1.50,  1.68,-22.49, 62.17,-25.20,  6.34,-17.74, 83.43,894.55
Uptime 00:05:32, 28.55,  0.26,  0.15,  0.49,-23.77,-18.29,145.97, 14.63, 26.77,-11.21,-78.37,15109.24; 33.07, -0.03, -0.43,  0.57, 73.58, 23.72,-73.77,-37.09, -2.18, -8.97, 84.75,885.18
Uptime 00:05:32, 28.51,  0.33, -0.09,  1.50, 18.00,-18.36, 47.48, -3.20, 12.28, -8.63,-79.52,15115.75; 33.07,  0.00, -0.17,  1.67,-53.97, 51.69,-49.22, -5.75,  0.07,-16.15, 90.00,878.44
Uptime 00:05:32, 28.55,  0.17, -0.19,  0.52, 53.27,  0.95,-46.81,-19.63, 17.54, -2.17,-78.16,15109.75; 33.07, -0.23, -0.44,  1.14, -0.97,-64.38, 93.72,-20.69,-10.70,-16.36, 80.34,890.44
Uptime 00:05:32, 28.51,  0.71,  0.02,  1.10,-37.10,-12.52, 56.08,  0.85, 33.06, -6.76,-78.83,15116.93; 33.07,  0.48, -0.69,  1.18, 32.26, -3.25,-47.02,-28.51, 19.22,-12.56, 77.94,884.42
Uptime 00:05:33, 28.36, -0.07, -0.45,  1.38,  6.69,-27.49, 17.74,-17.98, -2.85, -6.14,-80.67,15119.22; 33.16,  0.02, -0.63,  1.58,-52.74, -9.53,-70.95,-21.60,  0.57,-19.41, 75.16,875.27
Uptime 00:05:33, 28.51,  0.12, -0.08,  0.26,-41.54, 18.08,-34.73,-14.91, 24.60,-11.49,-77.30,15114.81; 33.21, -0.32, -0.27,  0.82, 67.35,-21.93, 33.30,-17.26,-20.68,-10.98, 71.34,879.49
Uptime 00:05:33, 28.55,  0.65,  0.04,  1.22, -5.66, 25.06, 13.10,  1.83, 28.09,-11.93,-73.17,15116.48; 33.16,  0.16, -0.62,  1.69,  3.44,-10.57, 24.96,-19.96,  5.13,-10.73, 68.49,882.69
Uptime 00:05:33, 28.41, -0.07, -0.17,  0.74, 44.61,-58.75, 69.07,-12.83, -5.29, -6.27,-79.09,15125.46; 33.12,  0.09, -0.28,  1.15,-84.78, 77.63,-118.99,-13.88,  4.52,-21.59, 76.92,867.22
Uptime 00:05:33, 28.46,  0.09,  0.55,  1.09,-64.55,-14.38,114.44, 26.64,  4.05,-13.96,-79.44,15140.57; 33.07, -0.27, -0.56,  1.49, 25.19, 43.22, 72.78,-20.28, -9.48,-18.31, 81.16,876.83
Uptime 00:05:33, 28.51,  0.41, -0.35,  1.00, 14.80,-51.11, 10.55,-17.78, 21.03,-12.19,-84.64,15141.91; 33.12,  0.31, -1.01,  1.43,-38.68, 22.38,111.51,-34.64, 10.14,-23.45, 82.12,890.99
Uptime 00:05:33, 28.46, -0.15,  0.55,  0.14,-21.95,-23.19,170.21, 69.63,-14.37,-13.35,-85.61,15164.04; 33.21,  0.23, -0.38,  0.55, 54.28, 16.20,-17.82,-32.54, 18.64,-16.72, 82.17,888.67
Uptime 00:05:33, 28.51,  0.38, -0.05,  1.08,-23.85, -8.32, 49.59, -2.53, 19.47,-16.13,-85.33,15170.38; 33.02, -0.01, -0.27,  1.51, 30.60,112.87,-76.57,-10.18, -0.33,-12.75, 94.69,878.87
Uptime 00:05:34, 28.55, -0.32, -0.20,  0.67, 46.55,  9.96, 21.05,-15.01,-24.32,-10.17,-81.87,15173.12; 33.02,  0.07, -0.34,  1.32,-45.57,-56.66,138.99,-14.37,  2.90,-18.59, 85.52,896.94
Uptime 00:05:34, 28.51,  0.67, -0.01,  1.02, -9.89,-16.03,107.77, -0.34, 33.26,-11.21,-82.89,15186.81; 33.12,  0.25, -0.54,  1.38,  6.77,-21.19, 21.94,-21.27,  9.47,-17.80, 80.98,899.73
Uptime 00:05:34, 28.46,  0.15, -0.01,  1.18, 66.40,  5.42, 17.42, -0.25,  7.10, -2.66,-80.70,15189.04; 33.21, -0.41, -0.99,  1.34,-44.41, 62.91,-128.15,-35.24,-13.84,-23.72, 87.53,883.32
Uptime 00:05:34, 28.51, -0.07,  0.47,  1.13,-78.93,-19.91,117.22, 22.38, -3.26,-12.21,-81.55,15204.27; 33.16, -0.34, -0.62,  0.90, 51.36, 66.82, 57.47,-32.73,-17.32,-17.35, 94.64,890.79
Uptime 00:05:34, 28.55,  0.36, -0.14,  1.06, 25.54,-121.91, 18.30, -7.14, 18.65, -8.91,-95.59,15206.62; 33.21,  0.14, -0.36,  1.46,  5.56, 12.03, 99.69,-13.80,  5.41,-16.58, 94.15,903.56
Uptime 00:05:34, 28.60,  0.48,  0.18,  0.63, 33.79,  9.22,141.25, 13.12, 35.74, -4.26,-93.24,15224.56; 33.12,  0.30, -0.36,  0.70, 53.16, 36.88, -3.59,-25.36, 20.87,-10.14, 96.44,903.10
Uptime 00:05:34, 28.55, -0.04, -0.10,  1.30, 30.57,-19.97, 74.52, -4.30, -1.58, -0.37,-93.89,15234.24; 33.21, -0.07, -0.58,  1.42, 27.58, -5.39,-57.77,-22.12, -2.50, -6.87, 93.87,895.59
Uptime 00:05:34, 28.51, -0.14,  0.12,  0.40,-15.92,  0.02, 30.26, 15.99,-19.08, -2.02,-91.63,15238.09; 33.12, -0.40, -0.22,  0.84, 24.43, 12.84, 86.87,-13.50,-24.63, -3.96, 94.08,906.62
Uptime 00:05:35, 28.55,  0.72,  0.02,  1.21, -8.07,-38.97, 63.51,  0.80, 30.91, -2.97,-95.27,15246.15; 33.12,  0.17, -0.39,  1.71, -5.83,-31.33, 79.34,-12.80,  5.39, -4.86, 88.20,916.70
Uptime 00:05:35, 28.51, -0.11,  0.11,  0.84, 94.63, 17.16, 71.22,  7.64, -7.35,  9.20,-91.04,15255.34; 33.21, -0.43, -0.71,  1.56,-70.58, 35.51,-93.70,-23.58,-14.23,-14.16, 91.21,904.61
Uptime 00:05:35, 28.46,  0.22,  0.38,  0.81,-84.59,-23.81,111.22, 24.27, 13.99, -1.11,-92.49,15269.58; 33.12, -0.30, -0.77,  0.57, 68.89, 89.14, 61.77,-49.96,-17.62, -6.24,100.92,912.52
Uptime 00:05:35, 28.51,  0.95, -0.69,  1.31, 25.86,-42.85,  0.38,-22.94, 32.75,  1.75,-96.75,15269.62; 33.07,  0.19, -1.10,  1.77,-41.61, 58.44, 60.53,-31.62,  5.15,-12.04,106.24,920.39
Uptime 00:05:35, 28.46,  0.41,  0.01,  0.15,-48.56, 62.32, 66.88,  1.03, 70.13, -4.31,-88.47,15278.12; 33.16,  0.58, -0.18,  0.53,  5.36, 55.68,-104.46,-12.62, 45.91,-11.39,110.13,907.12
Uptime 00:05:35, 28.51,  0.05, -0.45,  1.31, 48.03,  8.80, 27.59,-18.83,  2.03,  1.38,-85.64,15281.62; 33.16,  0.08, -0.59,  1.57, -5.11,  9.19,-109.57,-20.54,  2.82,-12.21,109.01,893.21
Uptime 00:05:35, 28.55,  0.01, -0.14,  0.79, 28.81,-35.92,-47.27,-10.03,  1.07,  4.82,-88.53,15275.48; 33.12, -0.20, -0.41,  1.15, 10.55, 30.41, 91.39,-19.52, -9.13,-11.01,110.89,905.09
Uptime 00:05:35, 28.51,  0.80, -0.17,  0.94, -5.88,-66.78, 27.22, -8.00, 39.70,  3.83,-95.86,15278.94; 33.16,  0.62, -0.55,  1.23,-18.84,  0.26, 50.37,-21.73, 24.64,-13.57,108.21,911.48
Uptime 00:05:36, 28.55, -0.12,  0.14,  1.27, 17.82, 82.19, 28.11,  6.41, -5.21,  6.10,-83.61,15282.50; 33.16, -0.43, -0.27,  1.14,-42.24,-31.97,-52.21,-12.62,-20.27,-18.81,102.47,904.85
Uptime 00:05:36, 28.60, -0.01,  0.27,  1.10,-17.91,-89.05, 75.88, 13.89, -0.33,  3.98,-93.28,15292.37; 33.07, -0.21, -0.71,  1.01,  1.44, 10.04, 61.77,-34.42, -9.46,-18.94,101.89,912.88
Uptime 00:05:36, 28.55,  0.63, -0.14,  1.02,  6.02,-50.03, 33.82, -6.81, 31.23,  4.52,-98.31,15296.70; 33.16, -0.13, -0.46,  1.28,-29.94, 53.11,107.59,-19.53, -5.38,-22.70,106.62,926.65
Uptime 00:05:36, 28.51,  0.74, -0.03,  0.78, 41.02, 43.04,102.43, -1.74, 43.67,  9.50,-91.86,15309.71; 33.26,  0.34, -0.69,  1.00, 55.18, 44.30, 21.88,-33.37, 15.38,-16.05,109.70,929.43
Uptime 00:05:36, 28.55, -0.13,  0.29,  1.08, 25.90, 24.57,112.93, 15.21, -6.71, 12.89,-86.79,15324.27; 33.16, -0.03, -0.71,  1.33,-17.71,  6.64,-28.03,-27.99, -1.03,-18.53,108.36,925.82
Uptime 00:05:36, 28.51,  0.27,  0.26,  1.03,-27.02,  3.22, 65.30, 13.82, 14.17,  9.54,-84.93,15332.57; 33.16, -0.18, -0.39,  0.99, 29.44, 44.32, 20.17,-21.30, -9.69,-14.92,111.90,928.38
Uptime 00:05:36, 28.46,  0.12, -0.24,  1.06, 42.67,-51.39,144.87,-12.42,  6.50, 14.54,-89.91,15351.40; 33.26,  0.02, -0.44,  1.15,-19.23, 14.33,104.18,-20.92,  0.91,-17.49,111.47,941.92
Uptime 00:05:37, 28.60,  0.61, -0.19,  0.76, 66.38,  3.85,114.87,-10.87, 37.75, 22.36,-88.38,15366.10; 33.16,  0.14, -0.37,  1.12, -7.48, 36.62, 67.08,-18.33,  6.92,-18.44,113.70,950.51
Uptime 00:05:37, 28.55, -0.11,  0.33,  1.06, 47.13, 22.52,121.01, 17.30, -5.66, 28.12,-83.70,15381.47; 33.16, -0.17, -0.31,  1.16, 37.53, 28.23, 16.56,-14.83, -7.82,-13.70,115.10,952.61
Uptime 00:05:37, 28.60,  0.01,  0.20,  1.03, 28.38,-62.47,100.93, 11.10,  0.38, 31.40,-89.99,15394.59; 33.12, -0.36, -0.32,  1.30,  5.42, 13.55, 65.72,-13.30,-14.89,-13.00,114.82,961.15
Uptime 00:05:37, 28.55,  0.20, -0.00,  1.25,  1.68,-41.63, 46.46, -0.20,  9.17, 30.98,-93.60,15400.54; 33.16,  0.12, -0.35,  1.24, 14.54, 48.52,244.56,-15.84,  5.49,-11.23,118.50,992.46
Uptime 00:05:37, 28.51,  0.49, -0.11,  0.94, 30.31, 14.96, 49.31, -5.99, 27.39, 34.04,-90.40,15406.85; 33.16,  0.07, -0.41,  1.38, -3.94, -2.41,109.74,-16.39,  2.88,-11.83,115.77,1006.51
Uptime 00:05:37, 28.55,  0.23,  0.15,  1.00, 13.35, 21.22, 91.08,  8.05, 12.56, 35.21,-86.16,15418.60; 33.21, -0.28, -0.48,  1.32,-56.58, 48.64,-136.00,-19.57,-11.41,-19.14,119.83,988.96
Uptime 00:05:37, 28.51,  0.26,  0.02,  1.01, -5.36,-41.52, 85.69,  0.94, 14.20, 33.85,-89.93,15429.57; 33.26, -0.13, -0.23,  1.43, -1.86, 59.43, 14.21, -8.96, -5.18,-19.17,124.99,990.78
Uptime 00:05:37, 28.55,  0.38, -0.10,  0.97,-19.36, 11.03,-35.96, -5.51, 21.16, 30.63,-87.17,15424.97; 33.26,  0.18, -0.34,  1.41,-24.82,-34.45,154.61,-13.65,  7.10,-22.17,118.03,1010.57
Uptime 00:05:38, 28.60,  0.80, -0.03,  0.63,-57.95,  4.99, 40.38, -1.96, 51.54, 22.60,-85.82,15430.21; 33.16,  0.25, -0.66,  0.81, 16.71, 12.27,-77.10,-37.94, 13.52,-20.36,116.96,1000.55
Uptime 00:05:38, 28.55,  0.15,  0.05,  1.17,-21.77, 28.90,-33.30,  2.30,  7.51, 19.48,-80.66,15425.99; 33.31,  0.39, -0.51,  1.59,-48.03,-10.66,-118.86,-17.20, 13.03,-26.27,113.04,985.45
Uptime 00:05:38, 28.51,  0.27,  0.23,  0.71,-58.56, 46.26,-47.22, 16.64, 19.85, 11.62,-73.27,15419.56; 33.21,  0.06, -0.37,  0.74, 42.34, 90.53,-11.62,-26.48,  4.15,-20.63,122.76,983.87
Uptime 00:05:38, 28.55,  0.61, -0.24,  1.26,  2.58,-75.08,-32.58, -9.58, 25.42, 11.52,-81.74,15415.39; 33.21, -0.02, -0.77,  1.60,-17.54,-45.09, 24.66,-25.73, -0.77,-22.94,114.66,987.03
Uptime 00:05:38, 28.60,  0.34, -0.03,  0.39, 48.43, 60.03,133.36, -3.18, 41.15, 17.26,-73.45,15432.33; 33.21,  0.08, -0.32,  0.88, 35.84, 65.23,-12.60,-20.06,  5.08,-18.42,120.39,985.43
Uptime 00:05:38, 28.55,  0.08, -0.00,  1.28, -8.78,-33.07, 13.91, -0.05,  3.76, 15.80,-76.24,15434.12; 33.31, -0.10, -0.96,  1.35,-43.48, 75.17,-124.37,-35.33, -3.43,-24.25,127.55,969.39
Uptime 00:05:38, 28.51,  0.39,  0.20,  0.65,-32.36,-66.29,-125.71, 15.03, 29.95, 11.72,-83.63,15418.03; 33.31,  0.57, -0.33,  1.25, -5.75,-94.99,-42.98,-13.60, 23.73,-24.76,112.61,963.89
Uptime 00:05:38, 28.55,  0.67,  0.11,  0.74,-42.29,  2.90, -1.12,  6.00, 41.97,  6.31,-82.43,15417.89; 33.21,  0.37, -0.69,  1.22, 25.82,-38.09,  6.75,-28.40, 14.59,-21.59,105.29,964.75
Uptime 00:05:39, 28.60,  0.54,  0.30,  0.30, 33.16,111.83, 90.26, 25.67, 52.11, 10.92,-67.58,15429.62; 33.21,  0.06, -0.20,  1.33,-37.97, 72.09,-86.32, -8.54,  2.52,-26.17,112.31,953.53
Uptime 00:05:39, 28.55,  0.08, -0.23,  1.10,-19.27,-17.57, 18.53,-11.98,  4.23,  8.06,-68.50,15431.98; 33.21,  0.07, -0.60,  1.35,-69.87, 53.98,-170.78,-24.04,  2.85,-34.82,116.73,931.84
Uptime 00:05:39, 28.51, -0.10,  0.26,  0.62,-23.37, 17.82,-26.51, 22.46, -8.33,  5.42,-64.72,15428.58; 33.31, -0.20, -0.48,  1.16,  7.93,-16.66, 77.59,-22.37, -8.96,-33.58,112.49,941.77
Uptime 00:05:39, 28.55,  0.77,  0.01,  0.80, -4.99,-25.14, 75.19,  0.44, 43.81,  4.50,-68.42,15441.14; 33.16,  0.59, -0.50,  0.89, 11.32, 16.73,-17.47,-24.98, 29.89,-31.56,112.38,938.85
Uptime 00:05:39, 28.60,  0.11,  0.03,  1.22,  6.61, -3.40,  9.04,  1.30,  5.20,  5.27,-67.58,15442.30; 33.26,  0.08, -0.57,  1.54,-26.99,  4.64,-120.76,-20.17,  2.73,-34.71,110.66,923.40
Uptime 00:05:39, 28.65, -0.27,  0.29,  0.05,-40.04, 23.97, 11.01, 46.99,-42.06,  1.00,-62.34,15443.73; 33.26, -0.17, -0.37,  0.57, 81.06, 27.72, 83.60,-31.80,-13.99,-24.33,112.25,934.26
Uptime 00:05:39, 28.60,  0.98,  0.38,  1.49,-33.28,-41.98, 69.43, 12.08, 32.52, -2.95,-67.01,15452.62; 33.16,  0.32, -0.39,  1.85, -5.69,-62.95, 87.50,-11.84,  9.49,-24.79,101.92,945.46
Uptime 00:05:40, 28.55, -0.38, -0.15,  0.99, 64.96,-20.12, 14.03, -8.17,-20.80,  5.03,-67.75,15454.40; 33.26,  0.20, -0.76,  1.47,-105.49, 21.34,-79.24,-27.14,  6.77,-37.97,102.40,935.40
Uptime 00:05:40, 28.51, -0.15,  0.55,  0.16,-90.62, 49.99, 44.59, 68.25,-14.31, -5.25,-59.74,15460.19; 33.07, -0.44, -0.79,  0.17, 56.81, 73.95, 79.08,-59.23,-28.65,-31.16,110.35,945.68
Uptime 00:05:40, 28.65,  0.76,  0.05,  1.54, 12.67,-73.88, 40.69,  1.79, 26.07, -3.52,-68.34,15465.40; 33.16,  0.04, -0.03,  1.95,-43.71,-87.90, 81.74, -0.83,  1.20,-36.03, 97.09,956.14
Uptime 00:05:40, 28.60, -0.30, -0.08,  0.64, 65.61,  7.24, 18.49, -6.39,-24.69,  4.65,-65.57,15467.77; 33.16,  0.20, -0.36,  1.36,-45.23, 35.16,-90.35,-14.79,  8.11,-41.28, 99.40,944.58
Uptime 00:05:40, 28.65,  0.23,  0.55,  0.74,-111.51, 78.78, 71.78, 35.28, 14.04, -8.94,-54.50,15477.10; 33.16, -0.26, -0.90,  0.34, 54.26,114.79, 48.52,-64.75,-15.06,-34.84,112.34,950.89
Uptime 00:05:40, 28.60,  0.84, -0.19,  1.90, 56.69,-56.30,-12.14, -5.23, 23.61, -1.76,-60.95,15475.55; 33.16,  0.59, -1.04,  2.27,-48.23,  4.36, 61.07,-23.96, 13.34,-40.67,110.37,958.70
Uptime 00:05:40, 28.55, -0.35,  0.07,  0.39, 57.97, 43.71, 58.62,  8.18,-41.13,  5.71,-53.42,15483.05; 33.12, -0.02, -0.01,  1.03,-10.88, 40.88,-108.35, -0.66, -1.04,-41.24,113.31,944.83
Uptime 00:05:40, 28.60,  0.23,  0.49,  1.22,-111.25, 52.09, 94.93, 21.63,  9.86, -8.14,-45.91,15495.39; 33.21, -0.45, -0.76,  0.88, 44.52, 85.22, 51.48,-37.55,-21.02,-35.49,122.33,951.53
Uptime 00:05:41, 28.55,  0.48, -0.18,  1.27, 53.82,-77.37,-67.42, -7.71, 20.38, -1.44,-55.03,15486.83; 33.16,  0.37, -0.54,  1.68,-38.01,  5.77,108.06,-17.34, 11.93,-39.86,120.36,965.25
Uptime 00:05:41, 28.60, -0.19,  0.11,  0.07, 65.41,103.28,183.30, 27.58,-55.44,  7.48,-39.67,15510.66; 33.21,  0.05, -0.08,  0.99, 25.62, 87.84,-74.70, -4.37,  3.00,-35.88,129.08,955.54
Uptime 00:05:41, 28.55, -0.14,  0.04,  1.21,-51.85,-66.12,116.24,  1.72, -6.38,  0.86,-47.04,15525.54; 33.21, -0.14, -0.79,  1.52, 29.71, 69.77,-50.49,-27.31, -4.56,-31.98,135.34,949.08
Uptime 00:05:41, 28.51, -0.21, -0.07,  0.63, 56.77,-87.81,-16.93, -5.97,-17.91,  7.79,-56.67,15523.39; 33.31,  0.03,  0.02,  1.42, -6.99,-64.09,235.80,  0.64,  1.07,-32.20,124.64,979.02
Uptime 00:05:41, 28.65,  0.82,  0.16,  0.79,-47.85, -2.27,120.64,  8.05, 45.58,  1.70,-56.74,15539.07; 33.21,  0.48, -0.29,  1.14, 20.16, -2.45, 27.51,-13.06, 22.09,-29.25,121.39,982.60
Uptime 00:05:41, 28.60,  0.06, -0.10,  1.17, 32.15, -5.78,-60.11, -4.84,  2.89,  5.60,-56.39,15531.38; 33.21, -0.50, -0.85,  1.52,-68.26, -3.45,-164.29,-28.04,-15.89,-37.79,118.85,961.57
Uptime 00:05:41, 28.55,  0.25,  0.52,  0.71,-72.61, 22.99, 30.41, 34.46, 15.81, -2.93,-52.69,15535.27; 33.21, -0.14, -0.64,  0.32, 65.35,101.49, 59.53,-61.25,-11.26,-30.06,129.43,969.19
Uptime 00:05:41, 28.60,  0.61, -0.39,  1.42, 26.93,-37.63,-38.78,-14.18, 22.61,  0.28,-56.88,15530.23; 33.21, -0.10, -0.86,  1.79,-36.13,-10.51, 49.05,-25.69, -2.88,-34.58,125.56,975.57
Uptime 00:05:42, 28.65,  0.01,  0.03,  0.04, 60.09, 62.63,159.74, 30.40,  9.84,  8.42,-48.08,15550.67; 33.21, -0.02,  0.01,  0.71, 46.34, 47.49,-135.01,  0.77, -1.70,-28.06,129.04,958.29
Uptime 00:05:42, 28.60,  0.44,  0.36,  1.42,-49.22,-38.91,118.32, 13.57, 16.55,  2.34,-52.34,15565.82; 33.21,  0.02, -0.56,  1.66, 10.20, 86.14, 15.79,-18.69,  0.74,-26.59,137.25,960.31
Uptime 00:05:42, 28.55,  0.15, -0.19,  0.72, 31.97, 13.71,-48.40,-14.75, 11.49,  6.08,-49.77,15559.53; 33.31,  0.09, -0.61,  1.47,-75.11,-46.90,173.66,-22.40,  3.39,-36.08,128.46,982.88
Uptime 00:05:42, 28.55,  0.62,  0.06,  0.51,-11.92, 31.76,176.04,  3.99, 50.50,  4.55,-45.83,15581.88; 33.26,  0.01, -0.57,  0.38, 56.72, -2.35,-111.76,-56.67,  0.50,-29.43,125.59,968.69
